,exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
1429,630,like,1,1,1,762,762.0,190.5,-462,-2,0
1430,630,this,1,0,0,0,0.0,0.0,-762,-1,-1
1431,630,picture,1,1,2,1131,565.5,161.57142857142858,1131,2,1
1432,630,also,1,0,0,0,0.0,0.0,-1131,-2,-1
1433,630,appears,1,1,2,713,356.5,101.85714285714286,713,2,1
1434,630,to,1,1,1,241,241.0,120.5,-472,-1,0
1435,630,be,1,0,0,0,0.0,0.0,-241,-1,-1
1436,630,built,1,1,1,658,658.0,131.6,658,1,1
1437,630,into,1,0,0,0,0.0,0.0,-658,-1,-1
1438,630,the,1,0,0,0,0.0,0.0,0,0,0
1439,630,English,1,1,3,975,487.5,139.28571428571428,975,3,1
1440,630,language,1,0,0,0,0.0,0.0,-975,-3,-1
1441,630,Etymologically,0,2,10,3753,536.1428571428571,268.07142857142856,3753,10,2
1442,630,meaning,1,1,3,828,414.0,118.28571428571428,-2925,-7,-1
1443,630,is,1,2,2,938,938.0,469.0,110,-1,1
1444,630,related,1,1,1,215,71.66666666666667,30.714285714285715,-723,-1,-1
1445,630,to,1,1,1,276,276.0,138.0,61,0,0
1446,630,mind,1,1,2,587,587.0,146.75,311,1,0
1447,630,To,1,0,0,0,0.0,0.0,-587,-2,-1
1448,630,mean,1,2,4,2010,2010.0,502.5,2010,4,2
1449,630,something,1,2,3,1915,957.5,212.77777777777777,-95,-1,0
1450,630,was,1,2,3,1400,1400.0,466.6666666666667,-515,0,0
1451,630,probably,1,3,7,2516,838.6666666666666,314.5,1116,4,1
1452,630,in,1,2,3,799,799.0,399.5,-1717,-4,-1
1453,630,the,1,1,1,205,205.0,68.33333333333333,-594,-2,-1
1454,630,oldest,1,3,6,3085,1542.5,514.1666666666666,2880,5,2
1455,630,usage,1,2,3,714,357.0,142.8,-2371,-3,-1
1456,630,just,1,3,3,1131,1131.0,282.75,417,0,1
1457,630,to,1,1,1,265,265.0,132.5,-866,-2,-2
1458,630,have,1,2,2,1116,1116.0,279.0,851,1,1
1459,630,it,1,0,0,0,0.0,0.0,-1116,-2,-2
1460,630,in,1,1,1,825,825.0,412.5,825,1,1
1461,630,mind,1,2,2,654,654.0,163.5,-171,1,1
1462,630,Be,1,1,1,628,628.0,314.0,-26,-1,-1
1463,630,this,1,0,0,0,0.0,0.0,-628,-1,-1
1464,630,as,1,1,1,536,536.0,268.0,536,1,1
1465,630,it,1,0,0,0,0.0,0.0,-536,-1,-1
1466,630,may,1,0,0,0,0.0,0.0,0,0,0
1467,630,the,1,0,0,0,0.0,0.0,0,0,0
1468,630,picture,1,1,1,206,103.0,29.428571428571427,206,1,1
1469,630,is,1,1,1,926,926.0,463.0,720,0,0
1470,630,that,1,0,0,0,0.0,0.0,-926,-1,-1
1471,630,there,1,0,0,0,0.0,0.0,0,0,0
1472,630,is,1,0,0,0,0.0,0.0,0,0,0
1473,630,something,1,1,1,217,108.5,24.11111111111111,217,1,1
1474,630,in,1,1,1,405,405.0,202.5,188,0,0
1475,630,the,1,0,0,0,0.0,0.0,-405,-1,-1
1476,630,mind,1,0,0,0,0.0,0.0,0,0,0
1477,630,that,1,0,0,0,0.0,0.0,0,0,0
1478,630,picks,1,1,1,984,984.0,196.8,984,1,1
1479,630,out,1,0,0,0,0.0,0.0,-984,-1,-1
1480,630,the,1,1,1,380,380.0,126.66666666666669,380,1,1
1481,630,objects,1,1,2,1299,649.5,185.57142857142856,919,1,0
1482,630,in,1,0,0,0,0.0,0.0,-1299,-2,-1
1483,630,the,1,1,1,216,216.0,72.0,216,1,1
1484,630,environment,1,2,2,722,180.5,65.63636363636364,506,1,1
1485,630,that,1,1,1,242,242.0,60.5,-480,-1,-1
1486,630,we,1,1,1,222,222.0,111.0,-20,0,0
1487,630,talk,1,0,0,0,0.0,0.0,-222,-1,-1
1488,630,about,1,1,1,222,222.0,44.4,222,1,1
1489,630,When,1,0,0,0,0.0,0.0,-222,-1,-1
1490,630,such,1,0,0,0,0.0,0.0,0,0,0
1491,630,a,1,0,0,0,0.0,0.0,0,0,0
1492,630,something,1,0,0,0,0.0,0.0,0,0,0
1493,630,(call,1,0,0,0,0.0,0.0,0,0,0
1494,630,it,1,0,0,0,0.0,0.0,0,0,0
1495,630,a,1,0,0,0,0.0,0.0,0,0,0
1496,630,“concept”),1,0,0,0,0.0,0.0,0,0,0
1497,630,is,1,0,0,0,0.0,0.0,0,0,0
1498,630,associated,1,0,0,0,0.0,0.0,0,0,0
1499,630,with,1,0,0,0,0.0,0.0,0,0,0
1500,630,a,1,0,0,0,0.0,0.0,0,0,0
1501,630,sign,1,0,0,0,0.0,0.0,0,0,0
1502,630,it,1,0,0,0,0.0,0.0,0,0,0
1503,630,becomes,1,1,3,946,473.0,135.14285714285714,946,3,1
1504,630,the,1,1,1,217,217.0,72.33333333333333,-729,-2,0
1505,630,meaning,1,0,0,0,0.0,0.0,-217,-1,-1
1506,630,of,1,1,1,583,583.0,291.5,583,1,1
1507,630,the,1,0,0,0,0.0,0.0,-583,-1,-1
1508,630,sign,1,0,0,0,0.0,0.0,0,0,0
1509,630,This,1,0,0,0,0.0,0.0,0,0,0
1510,630,picture,1,1,2,735,367.5,105.0,735,2,1
1511,630,whether,1,1,1,386,386.0,55.142857142857146,-349,-1,0
1512,630,we,1,0,0,0,0.0,0.0,-386,-1,-1
1513,630,trace,1,0,0,0,0.0,0.0,0,0,0
1514,630,it,1,0,0,0,0.0,0.0,0,0,0
1515,630,back,1,1,2,948,948.0,237.0,948,2,1
1516,630,to,1,0,0,0,0.0,0.0,-948,-2,-1
1517,630,Aristotle,1,1,2,793,264.3333333333333,88.11111111111111,793,2,1
1518,630,or,1,0,0,0,0.0,0.0,-793,-2,-1
1519,630,to,1,1,1,285,285.0,142.5,285,1,1
1520,630,the,1,1,1,202,202.0,67.33333333333333,-83,0,0
1521,630,meta­physics,1,1,3,1208,604.0,100.66666666666669,1006,2,0
1522,630,built,1,1,1,731,731.0,146.2,-477,-2,0
1523,630,into,1,1,1,420,210.0,105.0,-311,0,0
1524,630,our,1,1,1,482,482.0,160.66666666666666,62,0,0
1525,630,language,1,1,1,468,234.0,58.5,-14,0,0
1526,630,is,1,0,0,0,0.0,0.0,-468,-1,-1
1527,630,worth,1,1,1,218,218.0,43.6,218,1,1
1528,630,looking,1,1,1,216,108.0,30.857142857142858,-2,0,0
1529,630,at,1,0,0,0,0.0,0.0,-216,-1,-1
1530,630,closely,1,1,1,294,147.0,42.0,294,1,1
1531,630,Let,1,0,0,0,0.0,0.0,-294,-1,-1
1532,630,us,1,1,2,828,828.0,414.0,828,2,1
1533,630,write,1,0,0,0,0.0,0.0,-828,-2,-1
1534,630,down,1,1,1,508,508.0,127.0,508,1,1
1535,630,the,1,1,1,222,222.0,74.0,-286,0,0
1536,630,assumptions,1,1,2,764,254.66666666666663,69.45454545454545,542,1,0
1537,630,that,1,0,0,0,0.0,0.0,-764,-2,-1
1538,630,constitute,1,1,2,573,191.0,57.3,573,2,1
1539,630,the,1,0,0,0,0.0,0.0,-573,-2,-1
1540,630,picture,1,1,1,288,144.0,41.142857142857146,288,1,1
1541,630,for,1,1,1,542,542.0,180.66666666666663,254,0,0
1542,630,the,1,0,0,0,0.0,0.0,-542,-1,-1
1543,630,purpose,1,1,2,1750,875.0,250.0,1750,2,1
1544,630,of,1,0,0,0,0.0,0.0,-1750,-2,-1
1545,630,inspection,1,0,0,0,0.0,0.0,0,0,0
1546,630,(In,1,1,1,205,205.0,68.33333333333333,205,1,1
1547,630,writing,1,1,2,547,273.5,78.14285714285714,342,1,0
1548,630,them,1,0,0,0,0.0,0.0,-547,-2,-1
1549,630,down,1,0,0,0,0.0,0.0,0,0,0
1550,630,instead,1,0,0,0,0.0,0.0,0,0,0
1551,630,of,1,0,0,0,0.0,0.0,0,0,0
1552,630,the,1,0,0,0,0.0,0.0,0,0,0
1553,630,word,1,0,0,0,0.0,0.0,0,0,0
1554,630,“concept”,1,0,0,0,0.0,0.0,0,0,0
1555,630,I,1,0,0,0,0.0,0.0,0,0,0
1556,630,shall,1,0,0,0,0.0,0.0,0,0,0
1557,630,use,1,0,0,0,0.0,0.0,0,0,0
1558,630,the,1,0,0,0,0.0,0.0,0,0,0
1559,630,currently,1,0,0,0,0.0,0.0,0,0,0
1560,630,popular,1,0,0,0,0.0,0.0,0,0,0
1561,630,term,1,1,1,454,454.0,113.5,454,1,1
1562,630,“mental,1,1,2,945,472.5,135.0,491,1,0
1563,630,representation”,1,0,0,0,0.0,0.0,-945,-2,-1
1564,630,because,1,0,0,0,0.0,0.0,0,0,0
1565,630,the,1,0,0,0,0.0,0.0,0,0,0
1566,630,idea,1,0,0,0,0.0,0.0,0,0,0
1567,630,that,1,0,0,0,0.0,0.0,0,0,0
1568,630,concepts,1,0,0,0,0.0,0.0,0,0,0
1569,630,are,1,0,0,0,0.0,0.0,0,0,0
1570,630,just,1,0,0,0,0.0,0.0,0,0,0
1571,630,that,1,0,0,0,0.0,0.0,0,0,0
1572,630,representations,1,0,0,0,0.0,0.0,0,0,0
1573,630,in,1,0,0,0,0.0,0.0,0,0,0
1574,630,the,1,0,0,0,0.0,0.0,0,0,0
1575,630,mind,1,0,0,0,0.0,0.0,0,0,0
1576,630,is,1,0,0,0,0.0,0.0,0,0,0
1577,630,itself,1,0,0,0,0.0,0.0,0,0,0
1578,630,an,1,0,0,0,0.0,0.0,0,0,0
1579,630,essential,1,0,0,0,0.0,0.0,0,0,0
1580,630,part,1,0,0,0,0.0,0.0,0,0,0
1581,630,of,1,0,0,0,0.0,0.0,0,0,0
1582,630,the,1,0,0,0,0.0,0.0,0,0,0
1583,630,picture),1,0,0,0,0.0,0.0,0,0,0
1584,630,1,1,0,0,0,0.0,0.0,0,0,0
1585,630,Every,1,1,1,406,203.0,81.2,406,1,1
1586,630,word,1,1,1,299,299.0,74.75,-107,0,0
1587,630,he,1,0,0,0,0.0,0.0,-299,-1,-1
1588,630,uses,1,1,1,212,106.0,53.0,212,1,1
1589,630,is,1,0,0,0,0.0,0.0,-212,-1,-1
1590,630,associated,1,1,1,272,54.4,27.2,272,1,1
1591,630,in,1,0,0,0,0.0,0.0,-272,-1,-1
1592,630,the,1,0,0,0,0.0,0.0,0,0,0
1593,630,mind,1,1,1,502,502.0,125.5,502,1,1
1594,630,of,1,0,0,0,0.0,0.0,-502,-1,-1
1595,630,the,1,0,0,0,0.0,0.0,0,0,0
1596,630,speaker,1,1,1,227,113.5,32.42857142857143,227,1,1
1597,630,with,1,2,2,550,550.0,137.5,323,1,1
1598,630,a,1,0,0,0,0.0,0.0,-550,-2,-2
1599,630,certain,1,1,1,289,144.5,41.285714285714285,289,1,1
1600,630,mental,1,2,2,795,397.5,132.5,506,1,1
1601,630,representation,1,2,3,885,177.0,63.21428571428572,90,1,0
1602,630,2,1,0,0,0,0.0,0.0,-885,-3,-2
1603,630,Two,1,1,1,374,374.0,124.66666666666669,374,1,1
1604,630,words,1,0,0,0,0.0,0.0,-374,-1,-1
1605,630,are,1,1,1,203,203.0,67.66666666666667,203,1,1
1606,630,synonymous,1,2,3,868,289.3333333333333,86.8,665,2,1
1607,630,(have,1,0,0,0,0.0,0.0,-868,-3,-2
1608,630,the,1,1,1,679,679.0,226.33333333333331,679,1,1
1609,630,same,1,1,1,331,331.0,82.75,-348,0,0
1610,630,meaning),1,1,2,469,234.5,58.625,138,1,0
1611,630,just,1,1,1,623,623.0,155.75,154,-1,0
1612,630,in,1,0,0,0,0.0,0.0,-623,-1,-1
1613,630,case,1,1,1,296,296.0,74.0,296,1,1
1614,630,they,1,1,1,246,246.0,61.5,-50,0,0
1615,630,are,1,0,0,0,0.0,0.0,-246,-1,-1
1616,630,associated,1,1,2,774,154.8,77.4,774,2,1
1617,630,with,1,1,1,292,292.0,73.0,-482,-1,0
1618,630,the,1,0,0,0,0.0,0.0,-292,-1,-1
1619,630,same,1,1,1,312,312.0,78.0,312,1,1
1620,630,mental,1,0,0,0,0.0,0.0,-312,-1,-1
1621,630,representation,1,0,0,0,0.0,0.0,0,0,0
1622,630,by,1,0,0,0,0.0,0.0,0,0,0
1623,630,the,1,1,1,273,273.0,91.0,273,1,1
1624,630,speakers,1,1,1,305,152.5,38.125,32,0,0
1625,630,who,1,0,0,0,0.0,0.0,-305,-1,-1
1626,630,use,1,1,2,561,561.0,187.0,561,2,1
1627,630,those,1,0,0,0,0.0,0.0,-561,-2,-1
1628,630,words,1,1,1,286,286.0,57.2,286,1,1
1629,630,3,1,0,0,0,0.0,0.0,-286,-1,-1
1630,630,The,1,0,0,0,0.0,0.0,0,0,0
1631,630,mental,1,1,2,652,326.0,108.66666666666669,652,2,1
1632,630,representation,1,1,1,452,90.4,32.285714285714285,-200,-1,0
1633,630,determines,1,0,0,0,0.0,0.0,-452,-1,-1
1634,630,what,1,1,1,322,322.0,80.5,322,1,1
1635,630,the,1,1,1,301,301.0,100.33333333333331,-21,0,0
1636,630,word,1,1,1,276,276.0,69.0,-25,0,0
1637,630,refers,1,1,1,529,529.0,88.16666666666667,253,0,0
1638,630,to,1,0,0,0,0.0,0.0,-529,-1,-1
1639,630,if,1,0,0,0,0.0,0.0,0,0,0
1640,630,anything,1,1,2,636,318.0,79.5,636,2,1
1641,630,These,1,0,0,0,0.0,0.0,-636,-2,-1
1642,630,assumptions,1,0,0,0,0.0,0.0,0,0,0
1643,630,are,1,1,1,533,533.0,177.66666666666666,533,1,1
1644,630,likely,1,0,0,0,0.0,0.0,-533,-1,-1
1645,630,to,1,0,0,0,0.0,0.0,0,0,0
1646,630,seem,1,0,0,0,0.0,0.0,0,0,0
1647,630,self-evident,1,1,3,706,235.33333333333331,58.833333333333336,706,3,1
1648,630,but,1,1,2,537,537.0,179.0,-169,-1,0
1649,630,I,1,0,0,0,0.0,0.0,-537,-2,-1
1650,630,believe,1,1,1,670,335.0,95.71428571428572,670,1,1
1651,630,that,1,0,0,0,0.0,0.0,-670,-1,-1
1652,630,they,1,0,0,0,0.0,0.0,0,0,0
1653,630,are,1,1,1,229,229.0,76.33333333333333,229,1,1
1654,630,in,1,1,2,859,859.0,429.5,630,1,0
1655,630,fact,1,0,0,0,0.0,0.0,-859,-2,-1
1656,630,false,1,1,1,535,535.0,107.0,535,1,1
1657,630,and,1,0,0,0,0.0,0.0,-535,-1,-1
1658,630,it,1,1,1,381,381.0,190.5,381,1,1
1659,630,is,1,0,0,0,0.0,0.0,-381,-1,-1
1660,630,necessary,1,1,2,714,238.0,79.33333333333333,714,2,1
1661,630,to,1,1,1,525,525.0,262.5,-189,-1,0
1662,630,appreciate,1,0,0,0,0.0,0.0,-525,-1,-1
1663,630,the,1,1,1,289,289.0,96.33333333333331,289,1,1
1664,630,extent,1,1,1,329,164.5,54.833333333333336,40,0,0
1665,630,to,1,2,2,779,779.0,389.5,450,1,1
1666,630,before,1,2,3,795,397.5,132.5,16,1,0
1667,630,we,1,0,0,0,0.0,0.0,-795,-3,-2
1668,630,can,1,1,1,262,262.0,87.33333333333333,262,1,1
1669,630,make,1,0,0,0,0.0,0.0,-262,-1,-1
1670,630,progress,1,1,1,847,847.0,105.875,847,1,1
1671,630,in,1,1,1,236,236.0,118.0,-611,0,0
1672,630,any,1,0,0,0,0.0,0.0,-236,-1,-1
1673,630,discussion,1,1,3,1523,507.6666666666667,152.3,1523,3,1
1674,630,having,1,1,1,428,214.0,71.33333333333333,-1095,-2,0
1675,630,to,1,0,0,0,0.0,0.0,-428,-1,-1
1676,630,do,1,1,1,235,235.0,117.5,235,1,1
1677,630,with,1,1,1,791,791.0,197.75,556,0,0
1678,630,meaning,1,1,2,551,275.5,78.71428571428571,-240,1,0
1679,630,or,1,0,0,0,0.0,0.0,-551,-2,-1
1680,630,mental,1,1,2,600,300.0,100.0,600,2,1
1681,630,representation,1,1,3,1087,217.4,77.64285714285714,487,1,0
1682,630,To,1,0,0,0,0.0,0.0,-1087,-3,-1
1683,630,say,1,1,1,319,319.0,106.33333333333331,319,1,1
1684,630,that,1,1,1,220,220.0,55.0,-99,0,0
1685,630,they,1,2,2,975,975.0,243.75,755,1,1
1686,630,are,1,1,1,225,225.0,75.0,-750,-1,-1
1687,630,false,1,2,3,1130,1130.0,226.0,905,2,1
1688,630,is,1,1,1,256,256.0,128.0,-874,-2,-1
1689,630,to,1,3,3,800,800.0,400.0,544,2,2
1690,630,say,1,1,1,560,560.0,186.66666666666663,-240,-2,-2
1691,630,that,1,1,1,1055,1055.0,263.75,495,0,0
1692,630,there,1,2,2,1145,1145.0,229.0,90,1,1
1693,630,cannot,1,2,2,529,264.5,88.16666666666667,-616,0,0
1694,630,be,1,2,2,1141,1141.0,570.5,612,0,0
1695,630,such,1,2,2,847,847.0,211.75,-294,0,0
1696,630,things,1,2,4,2302,2302.0,383.6666666666667,1455,2,0
1697,630,as,1,1,2,530,530.0,265.0,-1772,-2,-1
1698,630,“mental,1,1,2,1345,672.5,192.14285714285717,815,0,0
1699,630,representations”,1,1,2,682,136.4,42.625,-663,0,0
1700,630,which,1,2,3,660,660.0,132.0,-22,1,1
1701,630,simultaneously,1,3,4,2223,370.5,158.78571428571428,1563,1,1
1702,630,satisfy,1,1,1,209,69.66666666666667,29.857142857142858,-2014,-3,-2
1703,630,all,1,2,2,863,863.0,287.6666666666667,654,1,1
1704,630,three,1,1,1,348,348.0,69.6,-515,-1,-1
1705,630,of,1,1,1,320,320.0,160.0,-28,0,0
1706,630,these,1,1,1,281,281.0,56.2,-39,0,0
1707,630,conditions,1,1,1,204,68.0,20.4,-77,0,0
1708,630,I,1,1,1,342,342.0,342.0,138,0,0
1709,630,do,1,1,2,726,726.0,363.0,384,1,0
1710,630,not,1,0,0,0,0.0,0.0,-726,-2,-1
1711,630,deny,1,1,1,430,215.0,107.5,430,1,1
1712,630,that,1,1,1,688,688.0,172.0,258,0,0
1713,630,there,1,1,1,714,714.0,142.8,26,0,0
1714,630,are,1,0,0,0,0.0,0.0,-714,-1,-1
1715,630,in,1,1,1,475,475.0,237.5,475,1,1
1716,630,some,1,3,3,1401,1401.0,350.25,926,2,2
1717,630,sense,1,3,5,2042,2042.0,408.4,641,2,0
1718,630,mental,1,1,1,308,154.0,51.333333333333336,-1734,-4,-2
1719,630,representations,1,1,3,1203,240.6,80.2,895,2,0
1720,630,We,1,0,0,0,0.0,0.0,-1203,-3,-1
1721,630,often,1,1,1,846,423.0,169.2,846,1,1
1722,630,think,1,1,1,312,312.0,62.4,-534,0,0
1723,630,with,1,2,2,545,545.0,136.25,233,1,1
1724,630,the,1,1,1,226,226.0,75.33333333333333,-319,-1,-1
1725,630,aid,1,0,0,0,0.0,0.0,-226,-1,-1
1726,630,of,1,0,0,0,0.0,0.0,0,0,0
1727,630,words,1,1,2,1078,1078.0,215.6,1078,2,1
1728,630,and,1,1,2,788,788.0,262.6666666666667,-290,0,0
1729,630,pictures,1,0,0,0,0.0,0.0,-788,-2,-1
1730,630,and,1,1,1,203,203.0,67.66666666666667,203,1,1
1731,630,other,1,1,2,990,495.0,198.0,787,1,0
1732,630,signs,1,1,1,367,367.0,73.4,-623,-1,0
1733,630,and,1,1,1,201,201.0,67.0,-166,0,0
1734,630,it,1,0,0,0,0.0,0.0,-201,-1,-1
1735,630,may,1,0,0,0,0.0,0.0,0,0,0
1736,630,be,1,1,2,977,977.0,488.5,977,2,1
1737,630,that,1,0,0,0,0.0,0.0,-977,-2,-1
1738,630,unconscious,1,1,1,602,200.66666666666663,54.72727272727273,602,1,1
1739,630,thought,1,1,2,631,631.0,90.14285714285714,29,1,0
1740,630,is,1,1,1,231,231.0,115.5,-400,-1,0
1741,630,even,1,1,1,431,431.0,107.75,200,0,0
1742,630,richer,1,1,1,392,196.0,65.33333333333333,-39,0,0
1743,630,in,1,0,0,0,0.0,0.0,-392,-1,-1
1744,630,the,1,1,1,216,216.0,72.0,216,1,1
1745,630,use,1,1,1,268,268.0,89.33333333333333,52,0,0
1746,630,of,1,0,0,0,0.0,0.0,-268,-1,-1
1747,630,representations,1,1,3,1279,255.8,85.26666666666667,1279,3,1
1748,630,than,1,0,0,0,0.0,0.0,-1279,-3,-1
1749,630,we,1,1,1,267,267.0,133.5,267,1,1
1750,630,know,1,1,2,1239,1239.0,309.75,972,1,0
1751,630,Certainly,1,1,1,260,86.66666666666667,28.88888888888889,-979,-1,0
1752,630,computational,0,1,4,1858,371.6,142.92307692307693,1598,3,0
1753,630,models,1,1,2,628,314.0,104.66666666666669,-1230,-2,0
1754,630,or,1,0,0,0,0.0,0.0,-628,-2,-1
1755,630,the,1,1,1,700,700.0,233.33333333333331,700,1,1
1756,630,mind,1,1,1,357,357.0,89.25,-343,0,0
1757,630,rely,1,2,2,674,337.0,168.5,317,1,1
1758,630,heavily,1,1,2,685,228.33333333333331,97.85714285714286,11,0,-1
1759,630,on,1,0,0,0,0.0,0.0,-685,-2,-1
1760,630,the,1,0,0,0,0.0,0.0,0,0,0
1761,630,idea,1,1,2,550,550.0,137.5,550,2,1
1762,630,of,1,0,0,0,0.0,0.0,-550,-2,-1
1763,630,processing,1,1,3,775,258.3333333333333,77.5,775,3,1
1764,630,representations,1,1,1,226,45.2,15.066666666666666,-549,-2,0
1765,630,But,1,0,0,0,0.0,0.0,-226,-1,-1
1766,630,remember,1,1,2,827,275.6666666666667,103.375,827,2,1
1767,630,that,1,0,0,0,0.0,0.0,-827,-2,-1
1768,630,the,1,0,0,0,0.0,0.0,0,0,0
1769,630,Aristotelian,1,1,2,1368,684.0,114.0,1368,2,1
1770,630,theory,1,1,1,472,157.33333333333334,78.66666666666667,-896,-1,0
1771,630,of,1,0,0,0,0.0,0.0,-472,-1,-1
1772,630,meaning,1,2,4,1230,615.0,175.71428571428572,1230,4,2
1773,630,with,1,1,2,753,753.0,188.25,-477,-2,-1
1774,630,which,1,2,2,1037,1037.0,207.4,284,0,1
1775,630,we,1,0,0,0,0.0,0.0,-1037,-2,-2
1776,630,have,1,2,2,1002,1002.0,250.5,1002,2,2
1777,630,been,1,0,0,0,0.0,0.0,-1002,-2,-2
1778,630,stuck,1,1,1,206,206.0,41.2,206,1,1
1779,630,these,1,1,2,996,996.0,199.2,790,1,0
1780,630,two,1,1,1,264,264.0,88.0,-732,-1,0
1781,630,thousand-plus,1,2,3,928,309.3333333333333,71.38461538461539,664,2,1
1782,630,years,1,0,0,0,0.0,0.0,-928,-3,-2
1783,630,doesn’t,1,1,2,914,457.0,130.57142857142858,914,2,1
1784,630,just,1,0,0,0,0.0,0.0,-914,-2,-1
1785,630,say,1,1,2,772,772.0,257.3333333333333,772,2,1
1786,630,that,1,0,0,0,0.0,0.0,-772,-2,-1
1787,630,we,1,0,0,0,0.0,0.0,0,0,0
1788,630,think,1,0,0,0,0.0,0.0,0,0,0
1789,630,in,1,1,2,901,901.0,450.5,901,2,1
1790,630,terms,1,0,0,0,0.0,0.0,-901,-2,-1
1791,630,of,1,0,0,0,0.0,0.0,0,0,0
1792,630,mental,1,0,0,0,0.0,0.0,0,0,0
1793,630,representations,1,0,0,0,0.0,0.0,0,0,0
1794,630,It,1,1,1,370,370.0,185.0,0,0,0
1795,630,is,1,1,5,2134,2134.0,1067.0,1764,4,0
1796,630,essential,1,3,4,1720,573.3333333333334,191.11111111111111,-414,-1,2
1797,630,to,1,2,2,1023,1023.0,511.5,-697,-2,-1
1798,630,the,1,2,3,700,700.0,233.33333333333331,-323,1,0
1799,630,theory,1,2,3,1691,563.6666666666666,281.8333333333333,991,0,0
1800,630,that,1,2,3,939,939.0,234.75,-752,0,0
1801,630,sameness,1,3,4,1447,723.5,180.875,508,1,1
1802,630,and,1,1,1,205,205.0,68.33333333333333,-1242,-3,-2
1803,630,difference,1,2,5,2082,694.0,208.2,1877,4,1
1804,630,of,1,0,0,0,0.0,0.0,-2082,-5,-2
1805,630,these,1,2,3,1238,1238.0,247.6,1238,3,2
1806,630,representations,1,2,7,2751,550.2,183.4,1513,4,0
1807,630,is,1,0,0,0,0.0,0.0,-2751,-7,-2
1808,630,what,1,3,3,1614,1614.0,403.5,1614,3,3
1809,630,sameness,1,2,3,1443,721.5,180.375,-171,0,-1
1810,630,of,1,2,3,1343,1343.0,671.5,-100,0,0
1811,630,meaning,1,3,5,2048,1024.0,292.57142857142856,705,2,1
1812,630,is,1,0,0,0,0.0,0.0,-2048,-5,-3
1813,630,about;,1,1,5,2485,2485.0,414.1666666666667,2485,5,1
1814,630,that,1,1,1,579,579.0,144.75,-1906,-4,0
1815,630,when,1,1,3,799,799.0,199.75,220,2,0
1816,630,we,1,1,1,304,304.0,152.0,-495,-2,0
1817,630,say,1,1,1,286,286.0,95.33333333333331,-18,0,0
1818,630,that,1,1,1,653,653.0,163.25,367,0,0
1819,630,two,1,0,0,0,0.0,0.0,-653,-1,-1
1820,630,words,1,1,2,532,532.0,106.4,532,2,1
1821,630,do,1,1,1,303,303.0,151.5,-229,-1,0
1822,630,or,1,0,0,0,0.0,0.0,-303,-1,-1
1823,630,do,1,2,2,1145,1145.0,572.5,1145,2,2
1824,630,not,1,0,0,0,0.0,0.0,-1145,-2,-2
1825,630,have,1,1,1,424,424.0,106.0,424,1,1
1826,630,the,1,0,0,0,0.0,0.0,-424,-1,-1
1827,630,same,1,1,2,923,923.0,230.75,923,2,1
1828,630,meaning,1,1,3,922,461.0,131.71428571428572,-1,1,0
1829,630,what,1,1,3,813,813.0,203.25,-109,0,0
1830,630,we,1,0,0,0,0.0,0.0,-813,-3,-1
1831,630,are,1,0,0,0,0.0,0.0,0,0,0
1832,630,saying,1,1,2,700,350.0,116.66666666666669,700,2,1
1833,630,is,1,0,0,0,0.0,0.0,-700,-2,-1
1834,630,that,1,1,1,289,289.0,72.25,289,1,1
1835,630,they,1,0,0,0,0.0,0.0,-289,-1,-1
1836,630,are,1,1,1,363,363.0,121.0,363,1,1
1837,630,or,1,1,1,410,410.0,205.0,47,0,0
1838,630,are,1,1,1,731,731.0,243.66666666666663,321,0,0
1839,630,not,1,0,0,0,0.0,0.0,-731,-1,-1
1840,630,associated,1,1,1,242,48.4,24.2,242,1,1
1841,630,with,1,0,0,0,0.0,0.0,-242,-1,-1
1842,630,the,1,1,1,440,440.0,146.66666666666666,440,1,1
1843,630,same,1,1,1,475,475.0,118.75,35,0,0
1844,630,mental,1,0,0,0,0.0,0.0,-475,-1,-1
1845,630,representations,1,2,4,1198,239.6,79.86666666666666,1198,4,2
1846,630,It,1,0,0,0,0.0,0.0,-1198,-4,-2
1847,630,is,1,1,1,223,223.0,111.5,223,1,1
1848,630,also,1,1,1,606,303.0,151.5,383,0,0
1849,630,part,1,1,1,340,340.0,85.0,-266,0,0
1850,630,of,1,0,0,0,0.0,0.0,-340,-1,-1
1851,630,the,1,0,0,0,0.0,0.0,0,0,0
1852,630,Aristotelian,1,1,2,840,420.0,70.0,840,2,1
1853,630,picture,1,0,0,0,0.0,0.0,-840,-2,-1
1854,630,with,1,0,0,0,0.0,0.0,0,0,0
1855,630,which,1,0,0,0,0.0,0.0,0,0,0
1856,630,we,1,0,0,0,0.0,0.0,0,0,0
1857,630,have,1,1,1,222,222.0,55.5,222,1,1
1858,630,been,1,0,0,0,0.0,0.0,-222,-1,-1
1859,630,stuck,1,0,0,0,0.0,0.0,0,0,0
1860,630,these,1,0,0,0,0.0,0.0,0,0,0
1861,630,two,1,0,0,0,0.0,0.0,0,0,0
1862,630,thousand-plus,1,1,1,493,164.33333333333334,37.92307692307692,493,1,1
1863,630,years,1,0,0,0,0.0,0.0,-493,-1,-1
1864,630,that,1,1,1,473,473.0,118.25,473,1,1
1865,630,sameness,1,0,0,0,0.0,0.0,-473,-1,-1
